,Age,Workclass,Fnlwgt,Education,Education num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,capital loss,Hour per week,Native country,income
13627,47,3,218435,2,9,2,11,4,4,0,0,0,20,4,0
13628,30,3,154120,5,13,1,11,1,4,1,0,0,65,38,0
13629,40,3,193537,3,10,0,0,5,4,0,0,0,40,5,0
13630,44,3,84535,3,10,2,11,4,4,0,0,0,48,38,0
13631,50,3,150999,1,14,0,9,0,4,1,0,1977,40,38,1
13632,31,6,157673,2,9,0,4,0,4,1,0,0,40,38,0
13633,68,3,217424,2,9,0,10,0,4,1,0,0,24,38,0
13634,45,3,358886,4,8,0,0,0,4,1,2407,0,50,38,0
13635,38,3,186191,5,13,1,9,3,4,1,0,0,40,38,0
13636,78,4,212660,4,7,0,3,0,4,1,0,0,10,38,0
13637,31,4,31740,3,11,0,4,0,4,1,0,0,55,38,0
13638,39,3,498785,2,9,2,0,1,4,1,0,0,40,38,0
13639,36,5,35945,4,4,0,6,0,4,1,7298,0,45,38,1
13640,46,1,162566,1,14,2,9,4,4,0,0,0,50,1,0
13641,30,3,118861,3,10,0,0,0,1,1,0,0,50,38,1
13642,34,3,206609,3,10,1,11,4,4,1,0,0,35,38,0
13643,30,0,423064,2,9,2,0,2,2,1,0,0,35,38,0
13644,47,3,191957,5,13,0,11,0,2,1,0,0,40,38,1
13645,40,3,223934,3,10,0,0,5,4,0,0,0,17,38,1
13646,62,3,129246,2,9,0,9,0,4,1,0,0,40,38,0
13647,44,5,195486,2,9,0,11,0,2,1,0,0,70,22,0
13648,40,3,114580,2,9,2,2,2,4,0,0,0,40,39,0
13649,20,3,119215,3,10,1,13,3,4,1,0,0,40,38,0
13650,45,3,240554,5,13,0,3,0,4,1,0,0,40,38,1
13651,55,3,199067,5,13,0,3,0,4,1,15024,0,42,38,1
13652,51,3,144084,2,9,1,6,3,4,0,0,0,40,38,0
13653,38,3,358682,3,10,0,5,0,4,1,0,0,40,38,0
13654,49,1,59612,1,14,0,9,0,4,1,0,0,40,38,1
13655,49,6,391585,5,13,0,3,0,4,1,15024,0,40,38,1
13656,30,1,101345,2,9,2,7,4,4,0,0,0,26,38,0
13657,20,3,117618,3,10,1,3,3,4,1,0,0,40,38,0
13658,34,3,231238,4,5,2,4,4,2,1,0,0,40,38,0
13659,42,1,143046,2,9,2,13,4,4,0,0,0,40,38,0
13660,46,3,326857,1,14,0,11,0,4,1,0,2415,65,38,1
13661,43,3,203642,5,13,1,9,1,4,0,0,0,40,38,1
13662,62,3,88579,2,9,1,0,1,4,0,0,0,38,38,0
13663,21,3,240517,3,10,1,6,3,4,0,0,0,70,38,0
13664,58,1,156649,4,2,2,5,4,2,1,0,0,40,38,0
13665,30,3,143392,5,13,0,0,5,4,0,0,0,40,38,0
13666,37,3,365465,2,9,2,2,4,4,1,0,0,70,29,0
13667,22,6,264710,5,13,1,12,3,4,0,0,0,40,38,0
13668,64,6,223830,4,5,1,0,1,4,0,0,0,38,38,0
13669,42,3,154374,2,9,0,13,0,4,1,0,0,50,38,1
13670,43,6,242521,2,9,0,2,0,4,1,0,0,40,38,0
13671,34,3,124569,3,10,2,0,1,4,0,0,0,40,38,0
13672,25,3,209230,2,9,1,7,3,4,0,0,0,6,38,0
13673,21,3,162228,3,10,1,0,3,4,1,0,0,40,38,0
13674,45,0,60267,2,9,0,0,0,4,1,0,0,40,38,1
13675,55,5,76901,3,12,0,3,0,4,1,0,0,55,38,1
13676,24,3,137876,2,9,1,2,3,4,1,0,0,50,38,0
13677,70,5,347910,3,10,0,3,0,4,1,0,0,35,38,0
13678,27,1,138917,5,13,1,9,1,4,1,0,0,35,38,0
13679,34,3,532379,3,10,0,2,0,4,1,0,0,40,38,0
13680,57,3,31532,5,13,0,13,0,4,1,0,0,40,38,0
13681,37,5,30973,2,9,0,3,0,4,1,0,0,40,38,0
13682,52,3,117295,4,2,0,3,0,4,1,0,0,50,38,1
13683,32,3,295282,2,9,0,2,0,4,1,0,0,48,38,0
13684,42,3,190786,3,11,0,2,0,4,1,0,0,40,38,0
13685,24,3,246207,5,13,1,6,3,2,0,0,0,40,38,0
13686,50,3,130780,2,9,0,5,0,2,1,0,0,40,38,0
13687,36,3,186212,3,12,0,2,0,4,1,0,0,50,38,0
13688,42,3,175526,2,9,0,6,0,4,1,0,0,40,38,0
13689,40,3,207025,2,9,1,0,1,4,0,6849,0,38,38,0
13690,39,0,82622,5,13,1,0,1,4,1,0,0,45,38,0
13691,51,3,199688,5,13,0,3,0,4,1,0,1977,60,38,1
13692,38,6,318886,5,13,0,10,0,2,1,0,0,52,38,0
13693,18,3,256005,2,9,1,7,3,4,1,0,0,40,38,0
13694,63,5,217715,4,3,1,11,1,4,0,0,0,3,38,0
13695,50,3,205803,1,14,0,11,0,4,1,15024,0,40,38,1
13696,82,5,240491,2,9,0,2,0,4,1,0,0,40,4,0
13697,33,3,154120,2,9,2,5,3,4,1,0,0,45,38,0
13698,37,3,69251,3,10,0,13,0,1,1,0,0,40,38,0
13699,24,3,333505,2,9,2,13,3,4,1,0,0,40,28,0
13700,31,3,168521,5,13,1,3,4,4,0,0,0,50,38,0
13701,59,3,193568,2,9,2,6,3,4,0,0,0,40,38,0
13702,18,3,426895,4,8,1,4,3,4,1,0,0,55,38,0
13703,47,5,131826,3,10,0,11,0,4,1,0,0,40,38,0
13704,48,3,79646,4,7,0,4,0,4,1,0,0,50,38,0
13705,27,3,167031,5,13,1,9,4,3,0,0,0,33,38,0
13706,34,3,73199,4,7,1,7,3,1,1,0,0,40,29,0
13707,50,3,114056,3,11,0,10,0,4,1,0,0,84,38,0
13708,57,5,110417,3,10,0,4,0,4,1,0,0,75,38,0
13709,60,3,33266,2,9,0,10,0,4,1,0,0,40,38,0
13710,39,3,154410,2,9,0,0,0,4,1,0,0,40,38,1
13711,56,3,154537,3,10,2,9,4,4,0,0,0,50,38,1
13712,18,3,27780,2,9,1,11,3,4,0,0,0,25,38,0
13713,26,3,142914,3,12,0,9,5,4,0,0,0,75,38,0
13714,37,3,190987,3,10,0,11,5,4,0,7298,0,40,38,1
13715,20,3,314422,2,9,1,11,3,4,0,0,0,30,38,0
13716,29,1,273771,1,14,1,9,1,4,1,0,0,45,38,0
13717,30,3,175083,2,9,2,13,1,4,1,0,0,52,38,0
13718,21,3,63665,3,10,1,7,3,4,1,0,0,15,38,0
13719,24,1,193416,3,10,1,10,3,4,0,0,0,40,38,0
13720,51,3,74275,2,9,0,6,0,4,1,0,0,40,38,0
13721,31,3,122609,2,9,2,0,4,4,0,0,0,40,38,0
13722,45,3,225456,5,13,0,9,0,4,1,0,1977,40,38,1
13723,36,1,116892,3,10,0,2,0,4,1,0,0,40,38,0
13724,29,3,196971,5,13,1,9,3,4,0,0,0,72,38,0
13725,20,3,105312,2,9,1,11,1,4,0,0,0,35,38,0
13726,46,3,108699,3,10,2,0,1,4,0,0,0,60,38,0
13727,44,3,171615,2,9,0,13,0,4,1,0,0,45,38,0
13728,39,3,388023,2,9,2,3,1,4,0,0,0,38,38,0
13729,39,3,181553,5,13,2,3,1,4,1,0,0,55,38,0
13730,45,3,170850,2,9,0,6,0,4,1,0,0,44,38,1
13731,28,3,187479,3,10,0,3,0,4,1,0,0,55,38,0
13732,44,3,277720,3,10,0,0,5,4,0,0,0,35,38,0
13733,48,1,493862,2,9,0,3,0,2,1,7298,0,38,38,1
13734,27,3,220754,2,9,1,0,1,4,0,0,0,70,38,0
13735,34,5,209768,2,9,0,3,0,4,1,0,0,40,38,0
13736,35,3,93225,2,9,0,2,0,4,1,0,0,40,38,0
13737,28,0,341709,2,9,1,2,1,4,1,0,0,40,38,0
13738,25,3,236242,3,15,1,9,1,4,0,0,0,30,38,0
13739,21,3,121889,3,10,1,11,3,2,0,0,0,20,38,0
13740,18,3,318190,4,7,1,7,3,4,1,0,0,15,38,0
13741,63,5,111306,4,4,2,4,4,4,0,0,0,10,38,0
13742,18,3,198614,4,7,1,11,3,2,0,0,0,8,38,0
13743,32,3,193231,2,9,0,2,0,4,1,0,0,40,38,0
13744,25,3,104614,4,7,1,9,4,4,0,0,0,40,38,0
13745,19,3,172368,4,7,1,13,3,4,1,0,0,20,38,0
13746,23,3,60331,3,10,1,13,1,4,1,0,0,60,38,0
13747,38,3,154568,1,14,0,3,0,1,1,0,0,40,38,0
13748,36,3,192939,1,14,0,9,0,4,1,0,1977,60,38,1
13749,43,3,138184,2,9,2,7,1,2,0,0,1762,35,38,0
13750,45,3,238567,5,13,0,3,0,4,1,0,0,40,8,1
13751,30,3,208068,2,9,0,2,0,3,1,0,0,40,25,0
13752,46,3,181810,2,9,0,2,0,2,1,4064,0,40,38,0
13753,24,0,283918,3,10,2,0,4,2,0,0,0,25,38,0
13754,42,3,107276,3,10,1,3,1,4,0,0,2444,40,38,1
13755,23,3,37783,3,10,1,11,3,4,0,0,0,40,38,0
13756,27,3,263552,2,9,1,0,1,4,1,0,0,50,38,0
13757,48,3,255439,3,10,1,5,1,4,1,0,0,40,38,0
13758,31,4,344275,2,9,1,2,1,4,1,0,0,44,38,0
13759,31,3,70568,4,2,1,7,2,4,0,0,0,25,7,0
13760,18,3,127827,4,8,1,11,3,4,0,0,0,25,38,0
13761,36,3,185203,2,9,1,11,1,4,0,0,0,40,38,0
13762,58,3,123436,5,13,0,3,0,4,1,7688,0,50,38,1
13763,51,5,136322,2,9,0,4,0,4,1,0,1579,40,38,0
13764,22,3,187052,2,9,1,0,3,4,0,0,0,40,38,0
13765,72,3,177769,4,6,0,11,0,4,1,0,0,15,38,0
13766,61,3,68268,4,6,0,4,0,4,1,0,0,55,38,0
13767,42,3,424855,3,10,0,6,0,4,1,3908,0,40,38,0
13768,37,0,81853,2,9,2,9,4,1,0,0,0,40,38,0
13769,30,4,153549,2,9,0,3,0,4,1,0,0,50,38,1
13770,40,3,271393,3,12,2,3,1,4,0,0,0,40,38,0
13771,20,3,198148,2,9,1,0,3,4,1,0,0,40,38,0
13772,65,3,469602,5,13,0,11,0,4,1,0,0,15,38,0
13773,36,3,163290,3,10,2,11,4,4,0,0,0,40,38,0
13774,37,3,295949,2,9,1,6,1,4,1,0,0,40,38,0
13775,33,5,125279,3,10,0,11,0,4,1,0,0,60,38,0
13776,64,1,182866,2,9,2,7,4,4,0,0,0,40,38,0
13777,61,5,111563,5,13,0,4,0,4,1,0,0,20,38,1
13778,38,3,34173,5,13,1,11,4,4,0,0,0,45,38,0
13779,27,3,183627,5,13,0,3,0,4,1,0,1977,50,38,1
13780,24,3,197757,5,13,1,9,3,1,0,0,0,40,29,0
13781,39,3,98941,5,13,1,9,1,4,1,0,0,40,38,1
13782,44,3,205474,5,13,0,11,0,4,1,0,0,40,38,1
13783,47,3,206659,3,10,2,0,2,4,0,0,0,40,38,0
13784,73,3,191394,3,15,0,9,0,4,1,0,0,40,38,0
13785,66,3,244661,5,13,0,0,0,1,1,0,0,40,29,0
13786,53,3,47396,3,10,0,0,0,4,1,0,0,50,38,1
13787,43,6,270721,5,13,0,3,0,4,1,0,0,55,38,1
13788,57,6,32694,0,16,0,9,0,4,1,0,0,40,38,1
13789,44,3,171256,3,12,2,6,3,4,0,0,0,45,38,0
13790,59,3,169982,5,13,0,3,0,4,1,0,2002,50,38,0
13791,52,5,217210,2,9,2,7,2,2,0,0,0,40,38,0
13792,46,3,218329,3,10,1,2,3,4,1,0,0,40,38,0
13793,20,3,386643,3,10,1,7,3,4,0,0,0,40,38,0
13794,37,0,125933,2,9,0,0,0,4,1,0,0,40,38,1
13795,41,5,155767,3,10,0,3,0,4,1,0,0,50,38,0
13796,39,0,432555,2,9,0,0,0,2,1,0,1628,40,38,0
13797,30,3,54929,2,9,0,11,0,4,1,0,0,55,38,0
13798,59,3,162136,3,10,2,6,1,4,1,0,0,56,38,0
13799,22,3,256504,5,13,1,0,3,4,0,0,0,40,38,0
13800,40,3,162098,2,9,2,0,4,4,0,0,0,30,38,0
13801,39,5,103110,5,13,0,9,0,4,1,0,0,50,38,0
13802,24,3,227610,4,6,2,5,4,4,0,0,0,58,38,0
13803,63,3,176696,2,9,0,2,0,4,1,0,0,40,38,1
13804,51,3,220019,3,12,2,9,1,4,0,0,0,40,38,0
13805,34,4,242984,5,13,1,3,1,4,1,0,0,50,38,0
13806,38,3,187847,3,11,0,3,0,4,1,0,0,50,38,1
13807,17,3,132636,4,7,1,11,3,4,0,0,0,15,38,0
13808,20,3,108887,3,10,1,0,3,4,0,0,0,25,38,0
13809,42,5,195897,2,9,0,2,0,4,1,0,0,40,38,0
13810,41,3,112181,5,13,0,11,5,4,0,0,0,12,38,1
13811,56,1,391926,2,9,0,3,0,4,1,0,0,40,38,0
13812,17,3,195505,4,6,1,11,3,4,1,0,0,5,38,0
13813,31,3,43819,5,13,0,9,5,4,0,7688,0,43,38,1
13814,23,3,145389,3,10,0,11,5,4,0,0,0,40,38,0
13815,33,3,186824,3,10,1,9,3,4,1,0,0,40,38,0
13816,36,1,101833,5,13,2,9,1,4,1,0,0,40,38,0
13817,37,3,82283,4,3,0,7,0,1,1,0,0,40,38,0
13818,52,3,99602,2,9,2,2,3,2,0,0,0,40,38,0
13819,28,3,213276,2,9,0,3,0,4,1,0,0,50,38,0
13820,59,3,424468,2,9,0,2,0,4,1,0,0,40,38,0
13821,30,3,176123,4,6,1,6,2,1,1,0,0,40,39,0
13822,32,3,38797,3,11,1,2,1,4,1,0,0,40,38,0
13823,30,3,101859,4,4,1,2,1,4,1,0,0,50,38,0
13824,53,3,87158,2,9,0,2,0,2,1,0,0,40,38,0
13825,54,5,205066,4,6,0,2,0,4,1,0,0,36,38,0
13826,26,3,56929,5,13,1,3,1,2,1,0,0,50,38,0
13827,34,3,25322,5,13,2,6,1,1,1,0,2339,40,38,0
13828,31,3,87950,3,11,2,11,1,0,0,0,0,40,38,0
13829,34,3,150154,2,9,1,0,3,4,1,0,0,40,38,0
13830,58,3,142076,2,9,2,12,1,4,1,4787,0,39,38,1
13831,30,6,112139,2,9,0,10,0,4,1,0,0,40,38,0
13832,53,3,149217,2,9,0,2,0,4,1,0,0,40,32,0
13833,27,3,189974,3,10,2,0,3,4,0,0,0,20,38,0
13834,23,3,109199,4,3,0,5,0,4,1,0,0,40,25,0
13835,24,3,190290,3,11,0,2,0,4,1,0,0,45,38,0
13836,36,3,189404,5,13,0,11,0,4,1,0,1977,35,38,1
13837,33,0,428271,2,9,2,0,4,2,0,0,0,35,38,0
13838,22,6,134192,3,10,1,12,3,4,0,0,0,10,38,0
13839,47,3,168211,2,9,0,2,0,4,1,0,0,44,38,0
13840,34,3,277314,3,12,0,11,0,2,1,0,1902,50,38,1
13841,44,0,316120,3,15,2,9,4,4,1,0,0,40,38,1
13842,41,3,107276,3,11,1,9,1,4,0,0,0,45,38,0
13843,45,3,112453,2,9,2,9,1,1,1,0,0,4,38,0
13844,24,3,346909,2,9,0,2,0,4,1,0,0,44,25,0
13845,65,3,105017,5,13,0,9,0,4,1,0,0,40,38,0
13846,45,3,317360,5,13,2,9,4,4,0,0,0,50,38,0
13847,23,3,189017,5,13,1,11,1,4,1,0,0,55,38,0
13848,54,3,138179,2,9,0,6,0,4,1,0,0,40,38,0
13849,40,3,299813,4,7,1,6,1,4,0,0,0,37,5,0
13850,45,3,265083,4,3,2,8,4,4,0,0,0,35,25,0
13851,50,3,185846,2,9,0,11,0,4,1,0,0,40,38,0
13852,40,3,184655,3,12,1,7,2,4,1,0,0,25,38,0
13853,24,3,200295,3,10,1,2,1,4,1,0,0,40,38,0
13854,42,3,117319,2,9,0,2,0,4,1,0,1672,40,38,0
13855,50,3,63000,3,10,0,11,0,4,1,0,0,60,38,1
13856,58,5,106942,3,10,2,2,4,4,1,0,0,40,38,0
13857,47,3,52795,3,10,0,6,0,4,1,0,0,46,38,0
13858,37,3,51264,0,16,0,9,0,4,1,0,0,99,9,1
13859,37,5,410919,2,9,1,2,3,4,1,0,0,35,38,0
13860,22,3,105592,3,12,1,13,1,4,1,0,0,45,38,0
13861,29,5,183151,2,9,0,13,0,4,1,0,0,48,38,0
13862,45,3,209912,5,13,0,3,0,1,1,0,0,40,18,1
13863,49,5,275845,3,10,0,3,0,4,1,0,0,60,38,0
13864,44,1,241851,3,11,0,13,0,4,1,4386,0,40,38,1
13865,72,3,89299,2,9,2,7,1,4,0,0,0,16,38,0
13866,63,5,106648,2,9,0,7,0,4,1,0,0,12,38,0
13867,26,3,58426,2,9,0,9,0,4,1,0,0,50,38,0
13868,58,5,121912,3,11,0,2,0,4,1,0,0,42,38,0
13869,40,3,170730,2,9,0,2,0,4,1,0,0,50,38,0
13870,56,3,257555,3,10,0,11,0,4,1,0,0,40,38,0
13871,55,5,51499,3,10,0,4,0,4,1,0,0,72,38,0
13872,28,3,195000,5,13,1,11,2,4,0,0,0,45,38,0
13873,57,3,108741,2,9,0,3,5,4,0,0,0,40,38,0
13874,37,3,184964,1,14,2,3,1,4,1,0,0,45,38,1
13875,44,3,156815,2,9,2,0,1,4,0,0,0,40,38,0
13876,31,3,49325,2,9,0,6,0,4,1,0,0,40,38,0
13877,42,3,121718,3,10,0,0,0,4,1,0,0,40,10,0
13878,18,3,172076,3,10,1,7,3,4,0,0,0,25,38,0
13879,57,5,327901,4,6,0,2,0,4,1,0,0,40,38,0
13880,53,1,215990,3,10,0,7,0,4,1,0,0,35,38,0
13881,38,3,210866,2,9,0,3,0,4,1,0,0,44,38,1
13882,33,3,322873,2,9,2,11,1,4,0,0,0,50,38,0
13883,42,3,265698,1,14,2,9,4,4,0,0,0,40,38,0
13884,70,3,26990,2,9,0,9,0,4,1,0,0,60,38,0
13885,50,3,177896,2,9,0,2,0,4,1,0,0,50,38,0
13886,50,3,189107,2,9,0,6,0,4,1,0,0,40,38,0
13887,28,3,306830,3,12,0,5,0,4,1,0,0,40,26,0
13888,72,0,39110,4,7,2,0,1,4,0,0,0,8,1,0
13889,33,3,155475,2,9,0,11,0,4,1,0,0,40,38,0
13890,47,3,135803,2,9,0,7,0,1,1,0,0,25,29,0
13891,48,3,117849,3,10,0,9,0,4,1,0,0,40,38,1
13892,64,5,339321,5,13,0,9,0,4,1,0,0,24,38,1
13893,19,3,318822,4,7,1,8,1,4,0,0,0,35,38,0
13894,48,3,174794,3,11,2,0,4,4,0,0,0,40,38,0
13895,37,3,204277,2,9,0,6,0,4,1,0,1848,48,38,1
13896,55,3,182460,2,9,0,2,0,4,1,15024,0,35,38,1
13897,24,3,193920,1,14,1,8,1,4,0,0,0,45,38,0
13898,42,0,91468,2,9,2,0,1,4,0,0,0,40,38,0
13899,43,3,106760,2,9,0,0,5,4,0,0,0,50,1,1
13900,34,3,375680,3,12,1,2,3,2,0,0,0,40,38,0
13901,55,4,222615,1,14,0,3,0,4,1,0,0,60,38,0
13902,22,3,190968,2,9,0,7,0,4,1,0,0,40,38,0
13903,39,3,76767,3,10,2,0,1,4,0,0,0,60,38,0
13904,50,5,203098,5,13,0,3,0,4,1,0,0,35,38,0
13905,47,1,162187,3,10,0,13,0,4,1,0,1887,40,38,1
13906,25,3,242729,5,13,1,11,3,4,0,0,0,20,38,0
13907,52,3,253784,4,7,2,7,4,4,0,0,0,20,38,0
13908,30,3,206051,2,9,0,13,0,4,1,0,0,40,38,0
13909,37,5,181553,2,9,2,2,1,4,1,0,0,50,38,0
13910,73,4,80986,2,9,0,11,0,4,1,0,0,20,38,0
13911,50,3,200783,4,4,2,2,1,4,1,0,0,60,38,0
13912,34,3,42596,3,10,0,3,0,4,1,0,0,45,38,0
13913,24,3,464502,3,12,1,11,1,2,1,0,0,40,38,0
13914,66,3,205724,3,10,0,11,0,4,1,0,0,24,38,1
13915,22,3,446140,2,9,1,11,3,4,1,0,0,55,38,0
13916,69,1,32287,4,6,0,13,0,4,1,0,0,25,38,0
13917,23,3,56774,2,9,1,2,3,4,1,0,0,40,38,0
13918,55,3,308118,5,13,2,6,4,4,0,0,0,40,38,0
13919,35,3,176279,3,10,2,0,4,4,0,0,0,30,38,0
13920,20,3,103277,3,10,1,0,3,4,0,0,0,35,38,0
13921,70,4,225780,3,10,0,3,0,4,1,0,0,20,38,1
13922,54,3,154728,3,11,0,12,0,4,1,7688,0,40,38,1
13923,34,3,149943,2,9,1,7,1,1,1,0,0,40,23,0
13924,38,6,22245,0,16,0,9,0,4,1,0,0,45,38,1
13925,33,3,93056,4,4,2,5,3,4,1,0,0,40,38,0
13926,43,3,270522,2,9,2,7,1,4,0,0,0,26,38,0
13927,60,4,123218,3,10,0,3,0,4,1,0,0,40,38,0
13928,81,5,123959,5,13,2,9,1,4,0,0,1668,3,17,0
13929,32,5,103642,2,9,0,3,0,4,1,0,0,55,38,0
13930,34,3,157747,2,9,0,13,0,4,1,0,0,45,38,0
13931,46,5,154083,1,14,1,3,1,4,1,0,0,25,38,0
13932,30,6,23037,3,10,1,7,3,0,1,0,0,84,38,0
13933,23,3,226891,2,9,1,9,2,1,0,0,0,20,34,0
13934,29,3,50028,3,10,0,7,0,4,1,0,0,40,38,0
13935,51,3,138251,2,9,0,13,0,4,1,0,0,60,38,0
13936,31,3,369825,4,4,1,5,2,4,1,0,0,25,38,0
13937,36,0,44364,2,9,1,0,3,2,0,0,0,36,38,0
13938,23,3,230704,3,10,1,5,3,2,1,0,0,22,38,0
13939,35,3,42044,2,9,0,6,0,4,1,0,0,30,38,0
13940,28,1,56340,1,14,1,9,1,4,0,0,0,40,38,0
13941,33,6,156015,5,13,0,3,0,4,1,0,0,40,38,1
13942,40,3,163434,3,10,0,5,0,4,1,0,0,40,38,0
13943,27,3,85251,3,10,0,13,0,4,1,0,0,45,38,0
13944,38,4,187411,2,9,0,3,0,4,1,0,0,40,38,1
13945,47,3,155124,3,11,2,9,1,4,0,0,1669,40,38,0
13946,25,3,396633,3,10,0,0,5,2,0,0,0,56,38,1
13947,45,3,182313,5,13,0,3,0,4,1,7688,0,50,38,1
13948,38,3,52596,3,10,1,0,3,2,0,0,0,40,38,0
13949,66,3,260111,3,10,0,9,0,4,1,0,0,40,38,1
13950,65,1,143570,3,10,1,9,1,2,0,0,0,40,38,0
13951,30,3,160634,3,11,1,2,3,4,1,0,0,40,38,1
13952,54,3,29909,4,7,0,7,5,4,0,0,0,43,38,0
13953,49,3,94215,4,8,2,6,1,4,0,0,0,40,38,0
13954,41,5,151990,3,11,0,9,5,4,0,0,0,15,38,1
13955,48,0,188081,2,9,0,0,0,4,1,0,0,40,38,1
13956,23,3,218445,4,3,1,8,4,4,0,0,0,12,25,0
13957,77,3,235775,2,9,0,7,0,4,1,0,0,25,4,0
13958,19,3,98605,3,10,1,7,3,4,0,0,0,20,38,0
13959,30,3,188398,2,9,2,0,1,4,0,0,0,30,38,0
13960,41,4,140365,5,13,0,3,0,4,1,0,1902,55,38,1
13961,35,3,202950,2,9,0,3,0,4,1,0,0,55,19,1
13962,20,3,218215,3,10,1,0,3,4,0,0,0,40,38,0
13963,66,4,197816,5,13,0,3,0,4,1,10605,0,40,38,1
13964,49,3,147002,2,9,1,2,4,4,0,0,0,40,32,0
13965,52,3,138497,5,13,0,11,0,4,1,0,0,45,38,1
13966,24,3,57711,1,14,0,9,5,4,0,0,0,35,38,1
13967,50,3,169925,2,9,0,2,0,4,1,0,0,15,38,0
13968,22,3,72310,4,7,1,13,1,4,1,0,0,65,38,0
13969,19,3,170800,3,10,1,7,3,4,1,0,0,20,38,0
13970,39,3,215095,4,7,1,9,4,4,0,0,0,30,32,0
13971,45,3,480717,5,13,0,7,0,1,1,0,0,38,38,0
13972,61,1,34632,5,13,2,7,1,4,1,0,0,30,38,0
13973,45,3,140664,3,12,2,13,1,4,1,0,0,55,38,0
13974,36,1,177858,5,13,0,9,3,4,1,0,0,40,38,0
13975,40,3,160369,1,14,0,3,0,4,1,0,2415,45,38,1
13976,38,3,129102,2,9,0,3,0,4,1,0,0,50,38,0
13977,52,1,278522,3,10,0,13,0,2,1,0,0,40,38,0
13978,29,0,124953,3,11,0,12,0,4,1,0,0,42,38,1
13979,33,3,63184,2,9,1,4,1,4,1,0,0,40,38,0
13980,40,5,165815,3,10,1,2,3,4,1,0,0,40,38,0
13981,34,3,248584,2,9,1,2,1,4,1,0,0,55,38,0
13982,46,1,226871,5,13,2,10,1,2,1,0,0,50,38,1
13983,44,3,267717,1,14,0,2,0,4,1,15024,0,45,38,1
13984,19,3,60367,2,9,1,7,3,4,0,0,0,13,38,0
13985,44,3,134120,2,9,0,0,5,4,0,0,0,40,38,1
13986,40,3,95639,2,9,1,2,1,0,1,0,0,40,38,0
13987,20,3,132053,3,10,1,9,3,4,0,0,0,2,38,0
13988,24,3,138768,3,12,1,5,3,4,1,0,0,30,38,0
13989,76,3,203910,2,9,2,7,1,4,1,0,0,17,38,0
13990,20,3,109952,2,9,0,12,2,4,1,0,0,40,38,0
13991,33,3,155781,3,15,1,9,1,4,1,0,0,40,38,1
13992,31,3,49398,3,10,0,12,0,4,1,0,0,40,38,0
13993,33,3,159303,2,9,2,7,4,4,0,0,0,40,38,0
13994,19,3,248339,2,9,1,2,3,4,1,0,0,35,38,0
13995,29,3,190539,5,13,1,3,1,4,1,0,1590,50,38,0
13996,30,3,183620,2,9,0,11,0,4,1,0,0,45,38,0
13997,48,3,25468,1,14,2,3,1,4,1,99999,0,50,38,1
13998,42,3,201495,5,13,0,3,0,4,1,0,0,40,38,0
13999,37,3,52221,4,7,0,13,0,4,1,0,0,40,38,0
14000,54,4,96460,2,9,0,3,0,4,1,7688,0,60,38,1
14001,42,3,325353,3,12,0,0,0,4,1,7688,0,42,38,1
14002,28,5,176027,2,9,1,7,1,4,0,0,0,28,38,0
14003,42,1,266135,3,10,0,10,0,4,1,0,0,52,38,1
14004,60,6,194252,1,14,0,3,5,4,0,3103,0,40,38,1
14005,76,3,164835,2,9,2,9,1,4,0,0,0,25,38,0
14006,21,3,363192,3,11,1,7,3,4,0,0,0,40,38,0
14007,29,3,31360,3,10,1,4,3,4,1,0,0,40,38,0
14008,43,3,63503,5,13,0,9,0,4,1,0,0,40,38,1
14009,44,3,157614,2,9,2,11,3,4,1,0,0,38,38,0
14010,45,3,160647,5,13,2,0,4,4,0,4687,0,35,38,1
14011,38,3,363395,3,10,1,11,4,2,0,0,0,40,38,0
14012,28,3,338376,3,10,0,0,0,4,1,0,0,50,38,1
14013,29,3,87523,2,9,1,11,3,4,0,0,0,40,38,0
14014,20,3,280714,3,10,1,7,3,4,1,0,0,40,38,0
14015,49,4,119565,1,14,0,11,0,4,1,0,0,40,38,1
14016,36,1,171482,3,10,0,10,0,4,1,0,0,56,38,1
14017,40,4,49249,5,13,0,3,0,4,1,0,0,50,38,1
14018,17,3,331552,4,8,1,0,3,4,0,0,0,30,38,0
14019,45,3,174426,2,9,0,2,0,4,1,0,0,40,38,0
14020,42,3,184105,3,10,1,4,1,4,1,0,0,28,38,0
14021,29,3,37933,5,13,1,3,4,2,0,0,0,40,38,0
14022,57,5,291529,5,13,0,3,0,4,1,4386,0,13,38,1
14023,23,3,376416,5,13,1,0,1,4,1,0,0,40,38,0
14024,20,3,263612,3,10,1,0,3,2,0,0,0,40,13,0
14025,23,3,227471,2,9,1,5,3,4,1,0,0,24,38,0
14026,39,3,191103,2,9,1,7,1,4,1,0,0,40,38,0
14027,34,3,35644,3,10,0,2,0,4,1,0,0,40,38,1
14028,43,5,227298,5,13,1,11,1,4,1,0,0,45,38,0
14029,25,6,187508,3,10,1,5,3,4,1,0,0,40,38,0
14030,40,3,184378,3,10,0,11,0,4,1,0,0,60,32,0
14031,52,5,190333,2,9,2,4,1,4,1,0,0,25,38,0
14032,48,3,155372,2,9,2,6,4,4,0,0,0,36,38,0
14033,37,3,259882,3,11,1,11,4,2,0,0,0,6,38,0
14034,36,3,217077,2,9,0,11,0,4,1,0,0,50,38,0
